,SampID,PortSampled,Source,ID,Year,Length,Type_length,Weight,Type_of_weight,age,Prob.East.,GEAR,BFT_Area,Month,quarter,Method
1422,4761,Woods Harbour,Can,09BFT1-1,2015,228.6,CFL,178,TW,9,0.756,HPe,W_ATL,9,3,stable isotope
1423,4762,Woods Harbour,Can,09BFT1-1,2015,238.76,CFL,204,TW,11,0.282,HPe,W_ATL,9,3,stable isotope/kin analysis
1424,4763,Woods Harbour,Can,09BFT1-1,2015,264.16,CFL,292,TW,11,0.03,HPe,W_ATL,9,3,stable isotope/kin analysis
1425,4765,Woods Harbour,Can,09BFT1-1,2015,238.76,CFL,208,TW,13,0.196,HPe,W_ATL,9,3,stable isotope/kin analysis
1426,4775,Woods Harbour,Can,09BFT1-1,2015,205.74,CFL,123,TW,9,0.014,TL,W_ATL,8,3,stable isotope/kin analysis
1427,4776,Pinkneys Point,Can,09BFT1-1,2015,223.52,CFL,179,TW,11,0.052,RR,W_ATL,8,3,stable isotope/kin analysis
1428,4777,Pinkneys Point,Can,09BFT1-1,2015,226.06,CFL,185,TW,10,0.262,RR,W_ATL,8,3,stable isotope/kin analysis
1429,4778,Pinkneys Point,Can,09BFT1-1,2015,220.98,CFL,181,TW,10,0.452,RR,W_ATL,8,3,stable isotope/kin analysis
1430,4779,Pinkneys Point,Can,09BFT1-1,2015,210.82,CFL,170,TW,11,0.974,RR,W_ATL,8,3,stable isotope/kin analysis
1431,4780,Wedgeport,Can,09BFT1-1,2015,194.68,CFL,119,TW,9,0.022,RR,W_ATL,8,3,stable isotope/kin analysis
1432,4781,Wedgeport,Can,09BFT1-1,2015,250.22,CFL,253,TW,26,0.566,RR,W_ATL,8,3,stable isotope/kin analysis
1433,4782,Wedgeport,Can,09BFT1-1,2015,210.69,CFL,151,TW,12,0.296,RR,W_ATL,8,3,stable isotope/kin analysis
1434,4783,Wedgeport,Can,09BFT1-1,2015,243.58,CFL,233,TW,15,0.902,RR,W_ATL,8,3,stable isotope/kin analysis
1435,4784,Wedgeport,Can,09BFT1-1,2015,269.24,CFL,294,TW,14,0.124,RR,W_ATL,8,3,stable isotope/kin analysis
1436,4785,Wedgeport,Can,09BFT1-1,2015,270.37,CFL,319,TW,15,0.85,RR,W_ATL,8,3,stable isotope/kin analysis
1437,4786,Wedgeport,Can,09BFT1-1,2015,243.77,CFL,234,TW,20,0.978,RR,W_ATL,8,3,stable isotope
1438,4787,Wedgeport,Can,09BFT1-1,2015,266.7,CFL,274,TW,20,0.896,RR,W_ATL,8,3,stable isotope
1439,4788,Wedgeport,Can,09BFT1-1,2015,274.32,CFL,292,TW,22,0.16,RR,W_ATL,8,3,stable isotope
1440,4789,Wedgeport,Can,09BFT1-1,2015,259.08,CFL,275,TW,13,0.034,RR,W_ATL,8,3,stable isotope
1441,4790,Wedgeport,Can,09BFT1-1,2015,241.3,CFL,214,TW,13,0.278,RR,W_ATL,8,3,stable isotope
1442,4791,Port Mouton,Can,09BFT1-1,2015,274.32,CFL,331,TW,16,0.136,RR,W_ATL,10,4,stable isotope/kin analysis
1443,4792,Woods Harbour,Can,09BFT1-1,2015,238,CFL,232,TW,12,0.644,RR,W_ATL,9,3,stable isotope/kin analysis
1444,4793,Woods Harbour,Can,09BFT1-1,2015,202,CFL,129,TW,9,0.92,RR,W_ATL,9,3,stable isotope/kin analysis
1445,4794,Port Mouton,Can,09BFT1-1,2015,238.76,CFL,217,TW,10,0.066,RR,W_ATL,10,4,stable isotope/kin analysis
1446,4795,Halifax,Can,09BFT1-1,2015,NA,CFL,NA,TW,12,0.014,LL,W_ATL,10,4,stable isotope
1447,4796,Halifax,Can,09BFT1-1,2015,202.73,CFL,135,TW,11,0.964,LL,W_ATL,10,4,stable isotope
1448,4797,Halifax,Can,09BFT1-1,2015,NA,CFL,NA,TW,12,0.242,LL,W_ATL,10,4,stable isotope
1449,4800,Halifax,Can,09BFT1-1,2015,234.74,CFL,209,TW,NA,0.328,LL,W_ATL,10,4,stable isotope/kin analysis
1450,4802,Halifax,Can,09BFT1-1,2015,213.4,CFL,158,TW,12,0.862,LL,W_ATL,10,4,stable isotope/kin analysis
1451,4803,Halifax,Can,09BFT1-1,2015,213.4,CFL,158,TW,9,0.092,LL,W_ATL,10,4,stable isotope/kin analysis
1452,4805,Halifax,Can,09BFT1-1,2015,234.74,CFL,209,TW,12,0.056,LL,W_ATL,10,4,stable isotope/kin analysis
1453,4808,Halifax,Can,09BFT1-1,2015,224.07,CFL,182,TW,13,0.162,LL,W_ATL,10,4,stable isotope/kin analysis
1454,4809,Halifax,Can,09BFT1-1,2015,240.07,CFL,224,TW,15,0.922,LL,W_ATL,10,4,stable isotope/kin analysis
1455,4810,Halifax,Can,09BFT1-1,2015,202.73,CFL,135,TW,12,0.064,LL,W_ATL,10,4,stable isotope/kin analysis
1456,4812,Halifax,Can,09BFT1-1,2015,213.4,CFL,158,TW,11,0.34,LL,W_ATL,10,4,stable isotope/kin analysis
1457,4813,Halifax,Can,09BFT1-1,2015,165.38,CFL,74,TW,9,0.996,LL,W_ATL,10,4,stable isotope/kin analysis
1458,4814,Halifax,Can,09BFT1-1,2015,192.06,CFL,115,TW,10,0.038,LL,W_ATL,10,4,stable isotope/kin analysis
1459,4815,Halifax,Can,09BFT1-1,2015,224.07,CFL,182,TW,10,0.418,LL,W_ATL,10,4,stable isotope/kin analysis
1460,4819,Halifax,Can,09BFT1-1,2015,NA,CFL,NA,TW,13,0.22,LL,W_ATL,10,4,stable isotope/kin analysis
1461,4822,Halifax,Can,09BFT1-1,2015,218.74,CFL,170,TW,12,0.522,LL,W_ATL,10,4,stable isotope/kin analysis
1462,4824,Halifax,Can,09BFT1-1,2015,NA,CFL,NA,TW,10,0.26,LL,W_ATL,10,4,stable isotope/kin analysis
1463,4829,Canso,Can,09BFT1-1,2015,266.75,CFL,307,TW,21,0.246,RR,W_ATL,10,4,stable isotope/kin analysis
1464,4830,Canso,Can,09BFT1-1,2015,234.74,CFL,209,TW,12,0.876,RR,W_ATL,10,4,stable isotope/kin analysis
1465,4831,Canso,Can,09BFT1-1,2015,250.75,CFL,255,TW,15,0.228,RR,W_ATL,10,4,stable isotope/kin analysis
1466,4832,Canso,Can,09BFT1-1,2015,277.42,CFL,345,TW,22,0.228,RR,W_ATL,10,4,stable isotope/kin analysis
1467,4833,Canso,Can,09BFT1-1,2015,240.07,CFL,224,TW,12,0.262,RR,W_ATL,10,4,stable isotope/kin analysis
1468,4834,Canso,Can,09BFT1-1,2015,245.41,CFL,239,TW,NA,0.874,RR,W_ATL,10,4,stable isotope/kin analysis
1469,4835,Canso,Can,09BFT1-1,2015,261.42,CFL,289,TW,18,0.916,RR,W_ATL,10,4,stable isotope/kin analysis
1470,4836,Canso,Can,09BFT1-1,2015,229.41,CFL,196,TW,16,0.998,RR,W_ATL,10,4,stable isotope/kin analysis
1471,4837,Canso,Can,09BFT1-1,2015,277.42,CFL,345,TW,21,0.27,RR,W_ATL,10,4,stable isotope/kin analysis
1472,4838,Canso,Can,09BFT1-1,2015,224.07,CFL,182,TW,10,0.92,RR,W_ATL,10,4,stable isotope/kin analysis
1473,4839,Canso,Can,09BFT1-1,2015,197.4,CFL,125,TW,11,0.994,RR,W_ATL,10,4,stable isotope/kin analysis
1474,4840,Canso,Can,09BFT1-1,2015,245.41,CFL,239,TW,13,0.846,RR,W_ATL,10,4,stable isotope/kin analysis
1475,4841,Canso,Can,09BFT1-1,2015,277.42,CFL,345,TW,23,0.324,RR,W_ATL,10,4,stable isotope/kin analysis
1476,4842,Canso,Can,09BFT1-1,2015,256.08,CFL,271,TW,15,0.046,RR,W_ATL,10,4,stable isotope/kin analysis
1477,4843,Canso,Can,09BFT1-1,2015,165.38,CFL,74,TW,8,0.912,RR,W_ATL,10,4,stable isotope/kin analysis
1478,4844,Canso,Can,09BFT1-1,2015,208.06,CFL,146,TW,11,0.036,RR,W_ATL,10,4,stable isotope/kin analysis
1479,4845,Canso,Can,09BFT1-1,2015,245.41,CFL,239,TW,11,0.294,RR,W_ATL,10,4,stable isotope/kin analysis
1480,4846,Canso,Can,09BFT1-1,2015,234.74,CFL,209,TW,13,0.92,RR,W_ATL,10,4,stable isotope/kin analysis
1481,4847,Canso,Can,09BFT1-1,2015,229.41,CFL,196,TW,13,0.018,RR,W_ATL,10,4,stable isotope/kin analysis
1482,4848,Canso,Can,09BFT1-1,2015,224.07,CFL,182,TW,11,0.982,RR,W_ATL,10,4,stable isotope/kin analysis
1483,4849,Canso,Can,09BFT1-1,2015,234.74,CFL,209,TW,15,0.994,RR,W_ATL,10,4,stable isotope
1484,4850,Canso,Can,09BFT1-1,2015,224.07,CFL,182,TW,13,0.984,RR,W_ATL,10,4,stable isotope/kin analysis
1485,4851,Canso,Can,09BFT1-1,2015,245.41,CFL,239,TW,12,0.984,RR,W_ATL,10,4,stable isotope/kin analysis
1486,4852,Canso,Can,09BFT1-1,2015,229.41,CFL,196,TW,14,0.984,RR,W_ATL,10,4,stable isotope/kin analysis
1487,4853,Canso,Can,09BFT1-1,2015,245.41,CFL,239,TW,12,0.278,RR,W_ATL,10,4,stable isotope
1488,4854,Canso,Can,09BFT1-1,2015,208.06,CFL,146,TW,12,0.614,RR,W_ATL,10,4,stable isotope/kin analysis
1489,4855,Canso,Can,09BFT1-1,2015,213.4,CFL,158,TW,11,0.878,RR,W_ATL,10,4,stable isotope
1490,4856,Canso,Can,09BFT1-1,2015,234.74,CFL,209,TW,12,0.902,RR,W_ATL,10,4,stable isotope/kin analysis
1491,4857,Canso,Can,09BFT1-1,2015,224.07,CFL,182,TW,13,0.882,RR,W_ATL,10,4,stable isotope
1492,4858,Canso,Can,09BFT1-1,2015,208.06,CFL,146,TW,10,0.854,RR,W_ATL,10,4,stable isotope
1493,4859,Canso,Can,09BFT1-1,2015,224.07,CFL,182,TW,12,0.928,RR,W_ATL,10,4,stable isotope
1494,4860,Canso,Can,09BFT1-1,2015,229.41,CFL,196,TW,13,0.058,RR,W_ATL,10,4,stable isotope
1495,4861,Canso,Can,09BFT1-1,2015,266.75,CFL,307,TW,NA,0.738,RR,W_ATL,10,4,stable isotope
1496,4862,Canso,Can,09BFT1-1,2015,266.75,CFL,307,TW,19,0.228,RR,W_ATL,10,4,stable isotope
1497,4863,Canso,Can,09BFT1-1,2015,229.41,CFL,196,TW,11,0.332,RR,W_ATL,10,4,stable isotope
1498,4864,Canso,Can,09BFT1-1,2015,229.41,CFL,196,TW,14,0.756,RR,W_ATL,10,4,stable isotope
1499,4865,Canso,Can,09BFT1-1,2015,240.07,CFL,224,TW,14,0.314,RR,W_ATL,10,4,stable isotope
1500,4866,Canso,Can,09BFT1-1,2015,250.75,CFL,255,TW,13,0.266,RR,W_ATL,10,4,stable isotope
1501,4867,Canso,Can,09BFT1-1,2015,229.41,CFL,196,TW,11,0.084,RR,W_ATL,10,4,stable isotope
1502,4868,Canso,Can,09BFT1-1,2015,234.74,CFL,209,TW,13,0.306,RR,W_ATL,10,4,stable isotope
1503,4869,Canso,Can,09BFT1-1,2015,224.07,CFL,182,TW,12,0.752,RR,W_ATL,10,4,stable isotope
1504,4870,Canso,Can,09BFT1-1,2015,229.41,CFL,196,TW,11,0.97,RR,W_ATL,10,4,stable isotope/kin analysis
1505,4871,Canso,Can,09BFT1-1,2015,234.74,CFL,209,TW,13,0.812,RR,W_ATL,10,4,stable isotope
1506,4872,Canso,Can,09BFT1-1,2015,229.41,CFL,196,TW,12,0.274,RR,W_ATL,10,4,stable isotope
1507,4873,Canso,Can,09BFT1-1,2015,245.41,CFL,239,TW,15,0.028,RR,W_ATL,10,4,stable isotope
1508,4874,Canso,Can,09BFT1-1,2015,245.41,CFL,239,TW,13,0.87,RR,W_ATL,10,4,stable isotope
1509,4875,Canso,Can,09BFT1-1,2015,240.07,CFL,224,TW,11,0.982,RR,W_ATL,10,4,stable isotope
1510,4876,Canso,Can,09BFT1-1,2015,245.41,CFL,239,TW,13,0.998,RR,W_ATL,10,4,stable isotope
1511,4877,Canso,Can,09BFT1-1,2015,224.07,CFL,182,TW,12,0.992,RR,W_ATL,10,4,stable isotope
1512,4878,Canso,Can,09BFT1-1,2015,240.07,CFL,224,TW,14,0.13,RR,W_ATL,10,4,stable isotope
1513,4879,Canso,Can,09BFT1-1,2015,218.74,CFL,170,TW,14,0.192,RR,W_ATL,10,4,stable isotope
1514,4880,Canso,Can,09BFT1-1,2015,245.41,CFL,239,TW,12,0.438,RR,W_ATL,10,4,stable isotope
1515,4881,Canso,Can,09BFT1-1,2015,234.74,CFL,209,TW,17,0.992,RR,W_ATL,10,4,stable isotope
1516,4882,Pictou,Can,09BFT1-1,2015,272.08,CFL,325,TW,19,0.35,RR,W_ATL,10,4,stable isotope
1517,4908,Sambro,Can,09BFT1-1,2015,192.8,CFL,122,TW,11,0.92,LL,W_ATL,10,4,stable isotope/kin analysis
1518,4909,Sambro,Can,09BFT1-1,2015,171.55,CFL,86,TW,9,0.628,LL,W_ATL,10,4,stable isotope/kin analysis
1519,4917,Port Mouton,Can,09BFT1-1,2015,261.62,CFL,329,TW,11,0.194,RR,W_ATL,10,4,stable isotope/kin analysis
1520,4923,Halifax,Can,09BFT1-1,2015,197.4,CFL,125,TW,12,0.288,LL,W_ATL,10,4,stable isotope
1521,4924,Port Mouton,Can,09BFT1-1,2015,238.76,CFL,266,TW,NA,0.032,RR,W_ATL,10,4,stable isotope
1522,4925,Halifax,Can,09BFT1-1,2015,261.42,CFL,289,TW,17,1,LL,W_ATL,10,4,stable isotope
1523,4926,Halifax,Can,09BFT1-1,2015,224.07,CFL,182,TW,14,0.086,LL,W_ATL,10,4,stable isotope
1524,4927,Port Mouton,Can,09BFT1-1,2015,251.46,CFL,287,TW,11,0.236,RR,W_ATL,10,4,stable isotope
1525,4929,Halifax,Can,09BFT1-1,2015,266.75,CFL,307,TW,20,0.954,LL,W_ATL,10,4,stable isotope
1526,4930,Port Mouton,Can,09BFT1-1,2015,187.96,CFL,271,TW,12,0.112,RR,W_ATL,10,4,stable isotope
1527,4931,Halifax,Can,09BFT1-1,2015,245.41,CFL,239,TW,14,0.118,LL,W_ATL,10,4,stable isotope/kin analysis
1528,4932,Halifax,Can,09BFT1-1,2015,224.07,CFL,182,TW,14,0.992,LL,W_ATL,10,4,stable isotope
1529,4933,Halifax,Can,09BFT1-1,2015,261.42,CFL,289,TW,16,0.978,LL,W_ATL,10,4,stable isotope
1530,4934,Port Mouton,Can,09BFT1-1,2015,294.64,CFL,473,TW,14,0.318,RR,W_ATL,10,4,stable isotope
1531,4935,North Lake,Can,09BFT1-1,2015,256.08,CFL,271,TW,19,0.8,RR,GSL,9,3,stable isotope
1532,4936,North Lake,Can,09BFT1-1,2015,251,CFL,200,TW,12,0.72,RR,GSL,9,3,stable isotope/kin analysis
1533,4937,North Lake,Can,09BFT1-1,2015,250,CFL,223,TW,12,0.274,RR,GSL,9,3,stable isotope/kin analysis
1534,4938,North Lake,Can,09BFT1-1,2015,253,CFL,317,TW,13,0.982,RR,GSL,9,3,stable isotope/kin analysis
1535,4940,North Lake,Can,09BFT1-1,2015,240,CFL,226,TW,12,0.888,RR,GSL,9,3,stable isotope/kin analysis
1536,4941,North Lake,Can,09BFT1-1,2015,247,CFL,226,TW,14,0.958,RR,GSL,9,3,stable isotope/kin analysis
1537,4942,North Lake,Can,09BFT1-1,2015,234,CFL,206,TW,13,0.624,RR,GSL,9,3,stable isotope/kin analysis
1538,4943,North Lake,Can,09BFT1-1,2015,208.06,CFL,146,TW,10,0.998,RR,GSL,9,3,stable isotope
1539,4944,North Lake,Can,09BFT1-1,2015,289,CFL,395,TW,15,0.308,RR,GSL,9,3,stable isotope/kin analysis
1540,4945,North Lake,Can,09BFT1-1,2015,266.75,CFL,307,TW,23,0.292,RR,GSL,9,3,stable isotope/kin analysis
1541,4946,Savage Harbour,Can,09BFT1-1,2015,223,CFL,187,TW,10,0.07,RR,GSL,9,3,stable isotope/kin analysis
1542,4947,North Lake,Can,09BFT1-1,2015,297,CFL,380,TW,17,0.992,RR,GSL,9,3,stable isotope/kin analysis
1543,4948,North Lake,Can,09BFT1-1,2015,258,CFL,241,TW,11,0.974,RR,GSL,9,3,stable isotope/kin analysis
1544,4949,North Lake,Can,09BFT1-1,2015,257,CFL,283,TW,20,0.688,RR,GSL,9,3,stable isotope/kin analysis
1545,4950,North Lake,Can,09BFT1-1,2015,242,CFL,218,TW,NA,0.28,RR,GSL,9,3,stable isotope/kin analysis
1546,4952,North Lake,Can,09BFT1-1,2015,279,CFL,289,TW,NA,0.514,RR,GSL,9,3,stable isotope/kin analysis
1547,4953,North Lake,Can,09BFT1-1,2015,NA,CFL,NA,TW,NA,0.008,RR,GSL,9,3,stable isotope
1548,4954,North Lake,Can,09BFT1-1,2015,260,CFL,245,TW,10,0.79,RR,GSL,9,3,stable isotope/kin analysis
1549,4956,North Lake,Can,09BFT1-1,2015,233,CFL,174,TW,13,0.74,RR,GSL,9,3,stable isotope/kin analysis
1550,4957,North Lake,Can,09BFT1-1,2015,253,CFL,325,TW,15,0.514,RR,GSL,9,3,stable isotope/kin analysis
1551,4958,Tignish Run,Can,09BFT1-1,2015,270,CFL,284,TW,15,0.936,RR,GSL,9,3,stable isotope/kin analysis
1552,4959,North Lake,Can,09BFT1-1,2015,296,CFL,443,TW,20,0.724,RR,GSL,9,3,stable isotope/kin analysis
1553,4960,North Lake,Can,09BFT1-1,2015,310,CFL,432,TW,20,0.952,RR,GSL,9,3,stable isotope/kin analysis
1554,4961,North Lake,Can,09BFT1-1,2015,209.13,CFL,149,TW,12,1,RR,GSL,9,3,stable isotope/kin analysis
1555,4962,North Lake,Can,09BFT1-1,2015,218,CFL,163,TW,NA,0.082,RR,GSL,9,3,stable isotope
1556,4963,North Lake,Can,09BFT1-1,2015,202.73,CFL,135,TW,NA,0.972,RR,GSL,9,3,stable isotope/kin analysis
1557,4965,North Lake,Can,09BFT1-1,2015,230,CFL,176,TW,NA,0.992,RR,GSL,9,3,stable isotope
1558,4967,North Lake,Can,09BFT1-1,2015,197.4,CFL,125,TW,NA,0.062,RR,GSL,9,3,stable isotope/kin analysis
1559,4968,Souris,Can,09BFT1-1,2015,250,CFL,216,TW,NA,0.014,RR,GSL,9,3,stable isotope
1560,4969,North Lake,Can,09BFT1-1,2015,240.07,CFL,224,TW,NA,0.742,RR,GSL,9,3,stable isotope
1561,4970,North Lake,Can,09BFT1-1,2015,217,CFL,156,TW,NA,0.656,RR,GSL,9,3,stable isotope/kin analysis
1562,4971,North Lake,Can,09BFT1-1,2015,213.4,CFL,158,TW,NA,0.016,RR,GSL,9,3,stable isotope/kin analysis
1563,4972,North Lake,Can,09BFT1-1,2015,213.4,CFL,158,TW,NA,0.042,RR,GSL,9,3,stable isotope/kin analysis
1564,4973,North Lake,Can,09BFT1-1,2015,237.94,CFL,218,TW,NA,0.114,RR,GSL,9,3,stable isotope/kin analysis
1565,4975,North Lake,Can,09BFT1-1,2015,197.4,CFL,125,TW,NA,0.074,RR,GSL,9,3,stable isotope/kin analysis
1566,4976,North Lake,Can,09BFT1-1,2015,213.4,CFL,158,TW,NA,0.884,RR,GSL,9,3,stable isotope/kin analysis
1567,4977,Red head,Can,09BFT1-1,2015,220,CFL,160,TW,NA,0.326,RR,GSL,9,3,stable isotope/kin analysis
1568,4978,Red head,Can,09BFT1-1,2015,229,CFL,179,TW,NA,0.89,RR,GSL,9,3,stable isotope/kin analysis
1569,4979,North Lake,Can,09BFT1-1,2015,199.53,CFL,129,TW,NA,0.644,RR,GSL,9,3,stable isotope
1570,4980,North Lake,Can,09BFT1-1,2015,217.67,CFL,167,TW,NA,0.992,RR,GSL,9,3,stable isotope/kin analysis
1571,4981,North Lake,Can,09BFT1-1,2015,181.39,CFL,97,TW,NA,0.648,RR,GSL,9,3,stable isotope/kin analysis
1572,4982,North Lake,Can,09BFT1-1,2015,234.74,CFL,209,TW,NA,0.022,RR,GSL,9,3,stable isotope/kin analysis
1573,4983,Savage Harbour,Can,09BFT1-1,2015,250,CFL,235,TW,NA,0.032,RR,GSL,9,3,stable isotope/kin analysis
1574,4984,North Lake,Can,09BFT1-1,2015,256.08,CFL,271,TW,NA,0.522,RR,GSL,9,3,stable isotope
1575,4985,Savage Harbour,Can,09BFT1-1,2015,270,CFL,301,TW,NA,0.016,RR,GSL,9,3,stable isotope/kin analysis
1576,4986,North Lake,Can,09BFT1-1,2015,245.41,CFL,239,TW,NA,0.584,RR,GSL,9,3,stable isotope
1577,4987,North Lake,Can,09BFT1-1,2015,224.07,CFL,182,TW,NA,0.578,RR,GSL,9,3,stable isotope/kin analysis
1578,4989,North Lake,Can,09BFT1-1,2015,215.53,CFL,162,TW,NA,0.874,RR,GSL,9,3,stable isotope/kin analysis
1579,4990,North Lake,Can,09BFT1-1,2015,250,CFL,254,TW,NA,0.394,RR,GSL,8,3,stable isotope/kin analysis
1580,4991,North Lake,Can,09BFT1-1,2015,234.74,CFL,209,TW,NA,0.152,RR,GSL,8,3,stable isotope/kin analysis
1581,4992,Savage Harbour,Can,09BFT1-1,2015,254,CFL,260,TW,NA,0.696,RR,GSL,9,3,stable isotope/kin analysis
1582,4993,Savage Harbour,Can,09BFT1-1,2015,250,CFL,283,TW,NA,0.886,RR,GSL,9,3,stable isotope/kin analysis
1583,4994,Naufrage,Can,09BFT1-1,2015,250,CFL,220,TW,NA,0.116,RR,GSL,8,3,stable isotope/kin analysis
1584,4995,North Lake,Can,09BFT1-1,2015,191,CFL,113,TW,NA,0.448,RR,GSL,8,3,stable isotope/kin analysis
1585,4996,Naufrage,Can,09BFT1-1,2015,216,CFL,170,TW,NA,0.026,RR,GSL,8,3,stable isotope/kin analysis
1586,4997,North Lake,Can,09BFT1-1,2015,207,CFL,182,TW,NA,0.718,RR,GSL,8,3,stable isotope/kin analysis
1587,4998,Souris,Can,09BFT1-1,2015,282,CFL,334,TW,NA,0.902,RR,GSL,8,3,stable isotope/kin analysis
1588,4999,Souris,Can,09BFT1-1,2015,255,CFL,229,TW,NA,0.812,RR,GSL,8,3,stable isotope/kin analysis
1589,5000,North Lake,Can,09BFT1-1,2015,228.34,CFL,193,TW,NA,0.188,RR,GSL,8,3,stable isotope
1590,5003,North Lake,Can,09BFT1-1,2015,215,CFL,162,TW,NA,0.058,RR,GSL,8,3,stable isotope/kin analysis
1591,5004,North Lake,Can,09BFT1-1,2015,207,CFL,144,TW,NA,0.578,RR,GSL,8,3,stable isotope/kin analysis
1592,5005,North Lake,Can,09BFT1-1,2015,219.8,CFL,172,TW,NA,0.058,RR,GSL,8,3,stable isotope/kin analysis
1593,5006,North Lake,Can,09BFT1-1,2015,190,CFL,134,TW,9,0.438,RR,GSL,8,3,stable isotope/kin analysis
1594,5007,North Lake,Can,09BFT1-1,2015,218,CFL,184,TW,12,0.516,RR,GSL,8,3,stable isotope/kin analysis
1595,5008,North Lake,Can,09BFT1-1,2015,198.46,CFL,127,TW,10,0.916,RR,GSL,8,3,stable isotope/kin analysis
1596,5009,Naufrage,Can,09BFT1-1,2015,265,CFL,167,TW,11,0.68,RR,GSL,8,3,stable isotope/kin analysis
1597,5010,North Lake,Can,09BFT1-1,2015,210.2,CFL,151,TW,11,0.016,RR,GSL,8,3,stable isotope/kin analysis
1598,5011,Naufrage,Can,09BFT1-1,2015,230,CFL,196,TW,13,0.68,RR,GSL,8,3,stable isotope/kin analysis
1599,5012,Naufrage,Can,09BFT1-1,2015,247,CFL,264,TW,12,0.998,RR,GSL,8,3,stable isotope/kin analysis
1600,5013,Souris,Can,09BFT1-1,2015,247,CFL,223,TW,14,0.904,RR,GSL,8,3,stable isotope/kin analysis
1601,5014,Naufrage,Can,09BFT1-1,2015,243,CFL,229,TW,12,0.97,RR,GSL,8,3,stable isotope/kin analysis
1602,5015,North Lake,Can,09BFT1-1,2015,218.74,CFL,170,TW,12,0.092,RR,GSL,8,3,stable isotope
1603,5016,Souris,Can,09BFT1-1,2015,274,CFL,323,TW,22,0.03,RR,GSL,8,3,stable isotope/kin analysis
1604,5017,North Lake,Can,09BFT1-1,2015,305.16,CFL,458,TW,18,0.234,RR,GSL,8,3,stable isotope
1605,5018,North Lake,Can,09BFT1-1,2015,252,CFL,284,TW,12,0.078,RR,GSL,9,3,stable isotope/kin analysis
1606,5019,North Lake,Can,09BFT1-1,2015,271,CFL,395,TW,22,0.016,RR,GSL,9,3,stable isotope/kin analysis
1607,5020,North Lake,Can,09BFT1-1,2015,228,CFL,201,TW,16,0.144,RR,GSL,8,3,stable isotope
1608,5021,North Lake,Can,09BFT1-1,2015,259,CFL,318,TW,20,0.688,RR,GSL,9,3,stable isotope/kin analysis
1609,5022,North Lake,Can,09BFT1-1,2015,247,CFL,265,TW,12,0.014,RR,GSL,9,3,stable isotope/kin analysis
1610,5022,North Lake,Can,09BFT1-1,2015,247,CFL,265,TW,12,0.036,RR,GSL,9,3,stable isotope
1611,5023,North Lake,Can,09BFT1-1,2015,268,CFL,323,TW,13,0.956,RR,GSL,9,3,stable isotope/kin analysis
1612,5024,North Lake,Can,09BFT1-1,2015,279,CFL,345,TW,18,0.042,RR,GSL,9,3,stable isotope/kin analysis
1613,5025,North Lake,Can,09BFT1-1,2015,297.5,CFL,289,TW,15,0.03,RR,GSL,9,3,stable isotope/kin analysis
1614,5026,North Lake,Can,09BFT1-1,2015,268,CFL,346,TW,13,0.304,RR,GSL,9,3,stable isotope/kin analysis
1615,5027,North Lake,Can,09BFT1-1,2015,266,CFL,264,TW,14,0.83,RR,GSL,9,3,stable isotope/kin analysis
1616,5028,North Lake,Can,09BFT1-1,2015,277,CFL,288,TW,19,0.854,RR,GSL,9,3,stable isotope/kin analysis
1617,5029,North Lake,Can,09BFT1-1,2015,258,CFL,282,TW,21,0.738,RR,GSL,9,3,stable isotope/kin analysis
1618,5030,North Lake,Can,09BFT1-1,2015,257,CFL,239,TW,13,0.578,RR,GSL,9,3,stable isotope/kin analysis
1619,5031,North Lake,Can,09BFT1-1,2015,257.15,CFL,275,TW,NA,0.026,RR,GSL,9,3,stable isotope
1620,5032,Savage Harbour,Can,09BFT1-1,2015,235,CFL,189,TW,13,0.4,RR,GSL,9,3,stable isotope/kin analysis
1621,5033,North Lake,Can,09BFT1-1,2015,230.47,CFL,198,TW,10,0.898,RR,GSL,9,3,stable isotope/kin analysis
1622,5034,Red head,Can,09BFT1-1,2015,236,CFL,202,TW,14,0.804,RR,GSL,9,3,stable isotope/kin analysis
1623,5035,North Lake,Can,09BFT1-1,2015,227.27,CFL,190,TW,14,0.092,RR,GSL,9,3,stable isotope/kin analysis
1624,5036,Savage Harbour,Can,09BFT1-1,2015,240,CFL,206,TW,12,0.946,RR,GSL,9,3,stable isotope/kin analysis
1625,5037,Souris,Can,09BFT1-1,2015,240,CFL,210,TW,13,0.04,TL,GSL,9,3,stable isotope/kin analysis
1626,5038,North Lake,Can,09BFT1-1,2015,270,CFL,283,TW,16,0.26,RR,GSL,8,3,stable isotope/kin analysis
1627,5039,Souris,Can,09BFT1-1,2015,230,CFL,194,TW,18,0.866,RR,GSL,9,3,stable isotope/kin analysis
1628,5040,Souris,Can,09BFT1-1,2015,256,CFL,288,TW,11,0.918,RR,GSL,9,3,stable isotope/kin analysis
1629,5041,North Lake,Can,09BFT1-1,2015,259,CFL,293,TW,15,0.216,RR,GSL,9,3,stable isotope/kin analysis
1630,5042,Red head,Can,09BFT1-1,2015,257,CFL,251,TW,12,0.99,RR,GSL,9,3,stable isotope/kin analysis
1631,5043,North Lake,Can,09BFT1-1,2015,248,CFL,300,TW,15,0.982,RR,GSL,9,3,stable isotope/kin analysis
1632,5044,Tignish,Can,09BFT1-1,2015,224.07,CFL,182,TW,14,0.044,RR,GSL,9,3,stable isotope/kin analysis
