ID1,Source,ID,Year,Length,Type_length,Weight,Type_of_weight,age,Prob(East),GEAR,BFT_Area,Month,Season,Quarter
2749,GBYP,IPIM-PO-L-49,2011,199,FL,133,TW,NA,0.56,trap,SE_ATL,9,F,3
2750,GBYP,IPIM-PO-L-50,2011,200,FL,127,TW,NA,0.259,trap,SE_ATL,9,F,3
2751,GBYP,IPIM-PO-L-51,2011,233,FL,213,TW,11,0.98,trap,SE_ATL,9,F,3
2752,GBYP,IPIM-PO-L-52,2011,232,FL,129,TW,8,0.969,trap,SE_ATL,9,F,3
2753,GBYP,IPIM-PO-L-53,2011,199,FL,209,TW,NA,0.828,trap,SE_ATL,9,F,3
2754,GBYP,IPIM-PO-L-54,2011,198,FL,173,TW,NA,0.986,trap,SE_ATL,9,F,3
2755,GBYP,IPIM-PO-L-55,2011,208,FL,141,TW,7,0.439,trap,SE_ATL,9,F,3
2756,GBYP,IPIM-PO-L-56,2011,197,FL,137,TW,NA,0.246,trap,SE_ATL,9,F,3
2757,GBYP,IPIM-PO-L-57,2011,182,FL,119,TW,7,0.969,trap,SE_ATL,9,F,3
2758,GBYP,IPIM-PO-L-58,2011,212,FL,156,TW,8,0.625,trap,SE_ATL,9,F,3
2759,GBYP,IPIM-PO-L-59,2011,215,FL,146,TW,8,0.115,trap,SE_ATL,9,F,3
2760,GBYP,IPIM-PO-L-60,2011,195,FL,120,TW,NA,0.948,trap,SE_ATL,9,F,3
2761,GBYP,IPIM-PO-L-63,2011,208,FL,196,TW,8,0.984,trap,SE_ATL,9,F,3
2762,GBYP,IPIM-PO-L-64,2011,206,FL,126,TW,8,0.888,trap,SE_ATL,9,F,3
2763,GBYP,IPIM-PO-L-65,2011,208,FL,143,TW,7,0.774,trap,SE_ATL,9,F,3
2764,GBYP,IPIM-PO-L-66,2011,203,FL,134,TW,7,0.918,trap,SE_ATL,9,F,3
2765,GBYP,IPIM-PO-L-67,2011,208,FL,164,TW,NA,0.865,trap,SE_ATL,10,F,4
2766,GBYP,IPIM-PO-L-68,2011,211,FL,135,TW,11,0.976,trap,SE_ATL,10,F,4
2767,GBYP,IPIM-PO-L-70,2011,259,FL,307,TW,10,0.935,trap,SE_ATL,10,F,4
2768,GBYP,IPIM-PO-L-72,2011,198,FL,118,TW,NA,0.905,trap,SE_ATL,10,F,4
2769,GBYP,IPIM-PO-L-73,2011,211,FL,150,TW,13,0.908,trap,SE_ATL,10,F,4
2770,GBYP,IPIM-PO-L-74,2011,210,FL,144,TW,9,0.831,trap,SE_ATL,10,F,4
2771,GBYP,IPIM-PO-L-75,2011,227,FL,230,TW,10,0.986,trap,SE_ATL,10,F,4
2772,GBYP,IPIM-PO-L-76,2011,225,FL,248,TW,10,0.978,trap,SE_ATL,10,F,4
2773,GBYP,IPIM-PO-L-77,2011,256,FL,335,TW,12,0.988,trap,SE_ATL,10,F,4
2774,GBYP,IPIM-PO-L-78,2011,250,FL,295,TW,10,0.938,trap,SE_ATL,10,F,4
2775,GBYP,IPIM-PO-L-79,2011,203,FL,159,TW,7,0.966,trap,SE_ATL,10,F,4
2776,GBYP,IPIM-PO-L-80,2011,230,FL,242,TW,9,0.981,trap,SE_ATL,10,F,4
2777,GBYP,IPIM-PO-L-81,2011,228,FL,227,TW,9,0.979,trap,SE_ATL,10,F,4
2778,GBYP,IPIM-PO-L-82,2011,223,FL,215,TW,9,0.941,trap,SE_ATL,10,F,4
2779,GBYP,IPIM-PO-L-83,2011,235,FL,248,TW,12,0.974,trap,SE_ATL,10,F,4
2780,GBYP,IPIM-PO-L-84,2011,198,FL,136,TW,7,0.955,trap,SE_ATL,10,F,4
2781,GBYP,IPIM-PO-L-85,2011,209,FL,172,TW,8,0.904,trap,SE_ATL,10,F,4
2782,GBYP,IPIM-PO-L-86,2011,195,FL,133,TW,8,0.963,trap,SE_ATL,10,F,4
2783,GBYP,IPIM-PO-L-87,2011,223,FL,205,TW,7,0.878,trap,SE_ATL,10,F,4
2784,GBYP,IPIM-PO-L-88,2011,242,FL,260,TW,11,0.993,trap,SE_ATL,10,F,4
2785,GBYP,IPIM-PO-L-89,2011,210,FL,180,TW,9,0.968,trap,SE_ATL,10,F,4
2786,GBYP,IPIM-PO-L-90,2011,191,FL,130,TW,7,0.985,trap,SE_ATL,10,F,4
2787,GBYP,IPIM-PO-L-91,2011,234,FL,238,TW,10,0.889,trap,SE_ATL,10,F,4
2788,GBYP,IPIM-PO-L-92,2011,192,FL,124,TW,9,0.943,trap,SE_ATL,10,F,4
2789,GBYP,IPIM-PO-L-93,2011,205,FL,167,TW,8,0.959,trap,SE_ATL,10,F,4
2790,GBYP,IPIM-PO-L-94,2011,227,FL,214,TW,10,0.968,trap,SE_ATL,10,F,4
2791,GBYP,IPIM-PO-L-95,2011,218,FL,185,TW,9,0.976,trap,SE_ATL,10,F,4
2792,GBYP,IPIM-PO-L-96,2011,232,FL,265,TW,10,0.966,trap,SE_ATL,10,F,4
2793,GBYP,IPIM-PO-L-97,2011,183,FL,104,TW,7,0.997,trap,SE_ATL,10,F,4
2794,GBYP,IPIM-PO-L-98,2011,235,FL,267,TW,11,0.984,trap,SE_ATL,10,F,4
2795,GBYP,IPIM-PO-L-103,2011,198,FL,138,TW,NA,0.992,trap,SE_ATL,9,F,3
2796,GBYP,IPIM-PO-L-104,2011,210,FL,125,TW,9,0.969,trap,SE_ATL,9,F,3
2797,GBYP,IPIM-PO-L-108,2012,281,FL,378,TW,17,0.7,trap,SE_ATL,5,Sp,2
2798,GBYP,IPIM-PO-L-109,2012,241,FL,249,TW,12,0.93,trap,SE_ATL,5,Sp,2
2799,GBYP,IPIM-PO-L-110,2012,184,FL,136,TW,NA,0.828,trap,SE_ATL,5,Sp,2
2800,GBYP,IPIM-PO-L-111,2012,170,FL,115,TW,NA,0.931,trap,SE_ATL,5,Sp,2
2801,GBYP,IPIM-PO-L-112,2012,190,FL,139,TW,NA,0.552,trap,SE_ATL,5,Sp,2
2802,GBYP,IPIM-PO-L-113,2012,198,FL,145,TW,NA,0.427,trap,SE_ATL,5,Sp,2
2803,GBYP,IPIM-PO-L-114,2012,180,FL,126,TW,NA,0.356,trap,SE_ATL,5,Sp,2
2804,GBYP,IPIM-PO-L-116,2012,205,FL,145,TW,NA,0.953,trap,SE_ATL,6,S,2
2805,GBYP,IPIM-PO-L-117,2012,209,FL,146,TW,NA,0.138,trap,SE_ATL,6,S,2
2806,GBYP,IPIM-PO-L-118,2012,198,FL,137,TW,NA,0.776,trap,SE_ATL,NA,NA,NA
2807,GBYP,IPIM-PO-L-119,2012,193,FL,119,TW,NA,0.297,trap,SE_ATL,NA,NA,NA
2808,GBYP,IPIM-PO-L-120,2012,191,FL,116,TW,NA,0.323,trap,SE_ATL,NA,NA,NA
2809,GBYP,IPIM-PO-L-121,2012,208,FL,125,TW,NA,0.923,trap,SE_ATL,NA,NA,NA
2810,GBYP,IPIM-PO-L-122,2012,199,FL,114,TW,NA,0.525,trap,SE_ATL,NA,NA,NA
2811,GBYP,IPIM-PO-L-125,2012,230,FL,190,TW,NA,0.616,trap,SE_ATL,NA,NA,NA
2812,GBYP,IPIM-PO-L-128,2012,205,FL,149,TW,NA,0.862,trap,SE_ATL,NA,NA,NA
2813,GBYP,IPIM-PO-L-129,2012,206,FL,162,TW,NA,0.928,trap,SE_ATL,NA,NA,NA
2814,GBYP,IPIM-PO-L-130,2012,208,FL,154,TW,NA,0.614,trap,SE_ATL,NA,NA,NA
2815,GBYP,IPIM-PO-L-131,2012,210,FL,168,TW,NA,0.514,trap,SE_ATL,NA,NA,NA
2816,GBYP,IPIM-PO-L-133,2012,202,FL,138,TW,NA,0.772,trap,SE_ATL,NA,NA,NA
2817,GBYP,IPIM-PO-L-134,2012,218,FL,186,TW,NA,0.462,trap,SE_ATL,NA,NA,NA
2818,GBYP,IPIM-PO-L-135,2012,198,FL,150,TW,NA,0.22,trap,SE_ATL,NA,NA,NA
2819,GBYP,IPIM-PO-L-140,2012,220,FL,207,TW,NA,0.708,trap,SE_ATL,NA,NA,NA
2820,GBYP,IPIM-PO-L-143,2012,210,FL,188,TW,NA,0.53,trap,SE_ATL,NA,NA,NA
2821,GBYP,IPIM-PO-L-145,2012,201,FL,168,TW,NA,0.858,trap,SE_ATL,NA,NA,NA
2822,GBYP,IPIM-PO-L-148,2012,218,FL,184,TW,NA,0.576,trap,SE_ATL,NA,NA,NA
2823,GBYP,IPIM-PO-L-149,2012,222,FL,197,TW,NA,0.228,trap,SE_ATL,NA,NA,NA
2824,GBYP,IPIM-PO-L-150,2012,208,FL,172,TW,NA,0.284,trap,SE_ATL,NA,NA,NA
2825,GBYP,IPIM-PO-L-151,2012,190,FL,115,TW,NA,0.732,trap,SE_ATL,NA,NA,NA
2826,GBYP,IPIM-PO-L-152,2012,202,FL,133,TW,NA,0.702,trap,SE_ATL,NA,NA,NA
2827,GBYP,IPIM-PO-L-154,2012,209,FL,153,TW,NA,0.646,trap,SE_ATL,NA,NA,NA
2828,GBYP,IPIM-PO-L-155,2012,210,FL,174,TW,NA,0.848,trap,SE_ATL,NA,NA,NA
2829,GBYP,IPIM-PO-L-156,2012,209,FL,157,TW,NA,0.606,trap,SE_ATL,NA,NA,NA
2830,GBYP,IPIM-PO-L-157,2012,200,FL,134,TW,NA,0.67,trap,SE_ATL,NA,NA,NA
2831,GBYP,IPIM-PO-L-158,2012,185,FL,105,TW,NA,0.786,trap,SE_ATL,NA,NA,NA
2832,GBYP,IPIM-PO-L-159,2012,180,FL,107,TW,NA,0.934,trap,SE_ATL,NA,NA,NA
2833,GBYP,IPIM-PO-L-167,2012,196,FL,134,TW,NA,0.164,trap,SE_ATL,NA,NA,NA
2834,GBYP,IPIM-PO-L-179,2012,216,FL,230,TW,NA,0.276,trap,SE_ATL,NA,NA,NA
2835,GBYP,IPIM-PO-L-181,2012,212,FL,173,TW,11,0.035,trap,SE_ATL,NA,NA,NA
2836,GBYP,IPIM-PO-L-182,2012,176,FL,102,TW,NA,0.918,trap,SE_ATL,NA,NA,NA
2837,GBYP,IPIM-PO-L-185,2012,218,FL,186,TW,10,0.191,trap,SE_ATL,NA,NA,NA
2838,GBYP,IPIM-PO-L-186,2012,204,FL,172,TW,9,0.281,trap,SE_ATL,NA,NA,NA
2839,GBYP,IPIM-PO-L-188,2012,204,FL,140,TW,NA,0.947,trap,SE_ATL,NA,NA,NA
2840,GBYP,IPIM-PO-L-189,2012,203,FL,162,TW,13,0.241,trap,SE_ATL,NA,NA,NA
2841,GBYP,IPIM-PO-L-190,2012,208,FL,165,TW,9,0.089,trap,SE_ATL,NA,NA,NA
2842,GBYP,IPIM-PO-L-193,2012,204,FL,158,TW,11,0.383,trap,SE_ATL,NA,NA,NA
2843,GBYP,IPIM-PO-L-196,2012,177,FL,113,TW,NA,0.912,trap,SE_ATL,NA,NA,NA
2844,GBYP,IPIM-PO-L-203,2012,198,FL,158,TW,NA,0.177,trap,SE_ATL,NA,NA,NA
2845,GBYP,IPIM-PO-L-207,2012,208,FL,165,TW,13,0.803,trap,SE_ATL,NA,NA,NA
2846,GBYP,IPIM-PO-L-208,2012,203,FL,166,TW,9,0.046,trap,SE_ATL,NA,NA,NA
2847,GBYP,IPIM-PO-L-209,2012,211,FL,181,TW,11,0.076,trap,SE_ATL,NA,NA,NA
2848,GBYP,IPIM-PO-L-214,2012,205,FL,179,TW,11,0.399,trap,SE_ATL,NA,NA,NA
2849,GBYP,IPIM-PO-L-216,2012,216,FL,176,TW,10,0.167,trap,SE_ATL,NA,NA,NA
2850,GBYP,IPIM-PO-L-217,2012,208,FL,163,TW,8,0.663,trap,SE_ATL,NA,NA,NA
2851,GBYP,ISTA-LS-M-1,2011,138,FL,46.34749296,TW,6,0.999999,purse-seine,E_MED,5,Sp,2
2852,GBYP,ISTA-LS-M-2,2011,154,FL,63.11570652,TW,7,0.999983,purse-seine,E_MED,5,Sp,2
2853,GBYP,ISTA-LS-M-3,2011,144,FL,52.24647977,TW,NA,0.999996,purse-seine,E_MED,5,Sp,2
2854,GBYP,ISTA-LS-M-4,2011,156,FL,73,TW,NA,0.999964,purse-seine,E_MED,5,Sp,2
2855,GBYP,ISTA-LS-M-5,2011,158,FL,75,TW,NA,0.999839,purse-seine,E_MED,5,Sp,2
2856,GBYP,ISTA-LS-M-6,2011,163,FL,84,TW,NA,0.999465,purse-seine,E_MED,5,Sp,2
2857,GBYP,ISTA-LS-M-7,2011,162,FL,82,TW,7,0.999543,purse-seine,E_MED,5,Sp,2
2858,GBYP,ISTA-LS-M-8,2011,160,FL,75,TW,8,0.999628,purse-seine,E_MED,5,Sp,2
2859,GBYP,ISTA-LS-M-9,2011,165,FL,76.64501647,TW,8,0.999999,purse-seine,E_MED,5,Sp,2
2860,GBYP,ISTA-LS-M-10,2011,144,FL,52.24647977,TW,NA,0.999981,purse-seine,E_MED,5,Sp,2
2861,GBYP,ISTA-LS-M-11,2011,149,FL,57.51564103,TW,NA,0.999915,purse-seine,E_MED,5,Sp,2
2862,GBYP,ISTA-LS-M-12,2011,147,FL,55.36877514,TW,NA,0.99994,purse-seine,E_MED,5,Sp,2
2863,GBYP,ISTA-LS-M-13,2011,168,FL,80.63289392,TW,7,0.999962,purse-seine,E_MED,5,Sp,2
2864,GBYP,ISTA-LS-M-14,2011,168,FL,80.63289392,TW,8,0.999852,purse-seine,E_MED,5,Sp,2
2865,GBYP,ISTA-LS-M-15,2011,153,FL,61.96878721,TW,6,0.999874,purse-seine,E_MED,5,Sp,2
2866,GBYP,ISTA-LS-M-16,2011,163,FL,84,TW,5,0.998809,purse-seine,E_MED,5,Sp,2
2867,GBYP,ISTA-LS-M-17,2011,144,FL,52.24647977,TW,7,0.999989,purse-seine,E_MED,5,Sp,2
2868,GBYP,ISTA-LS-M-18,2011,152,FL,60.83539314,TW,6,0.999882,purse-seine,E_MED,5,Sp,2
2869,GBYP,ISTA-LS-M-19,2011,146,FL,54.31501552,TW,7,1,purse-seine,E_MED,5,Sp,2
2870,GBYP,ISTA-LS-M-20,2011,155,FL,64.27622306,TW,NA,0.999978,purse-seine,E_MED,5,Sp,2
2871,GBYP,ISTA-LS-M-21,2011,145,FL,53.27427463,TW,6,0.999988,purse-seine,E_MED,5,Sp,2
2872,GBYP,ISTA-LS-M-22,2011,152,FL,60.83539314,TW,8,0.999784,purse-seine,E_MED,5,Sp,2
2873,GBYP,ISTA-LS-M-23,2011,141,FL,49.24004272,TW,NA,0.999949,purse-seine,E_MED,5,Sp,2
2874,GBYP,ISTA-LS-M-24,2011,152,FL,60.83539314,TW,NA,0.998638,purse-seine,E_MED,5,Sp,2
2875,GBYP,ISTA-LS-M-25,2011,146,FL,54.31501552,TW,NA,0.999862,purse-seine,E_MED,5,Sp,2
2876,GBYP,ISTA-LS-M-26,2011,145,FL,53.27427463,TW,6,0.999871,purse-seine,E_MED,5,Sp,2
2877,GBYP,ISTA-LS-M-27,2011,157,FL,66.63833546,TW,5,0.999582,purse-seine,E_MED,5,Sp,2
2878,GBYP,ISTA-LS-M-28,2011,150,FL,58.60889227,TW,5,0.999996,purse-seine,E_MED,5,Sp,2
2879,GBYP,ISTA-LS-M-29,2011,151,FL,59.71545222,TW,NA,0.999852,purse-seine,E_MED,5,Sp,2
2880,GBYP,ISTA-LS-M-30,2011,152,FL,60.83539314,TW,NA,0.999951,purse-seine,E_MED,5,Sp,2
2881,GBYP,ISTA-LS-M-31,2011,158,FL,67.84007489,TW,NA,0.999986,purse-seine,E_MED,5,Sp,2
2882,GBYP,ISTA-LS-M-32,2011,167,FL,79.28909944,TW,8,0.999114,purse-seine,E_MED,5,Sp,2
2883,GBYP,ISTA-LS-M-33,2011,157,FL,66.63833546,TW,7,0.999965,purse-seine,E_MED,5,Sp,2
2884,GBYP,ISTA-LS-M-34,2011,147,FL,55.36877514,TW,NA,0.999999,purse-seine,E_MED,5,Sp,2
2885,GBYP,ISTA-LS-M-35,2011,148,FL,56.43562613,TW,NA,0.999895,purse-seine,E_MED,5,Sp,2
2886,GBYP,ISTA-LS-M-36,2011,154,FL,63.11570652,TW,8,0.999985,purse-seine,E_MED,5,Sp,2
2887,GBYP,ISTA-LS-M-37,2011,152,FL,60.83539314,TW,7,0.999795,purse-seine,E_MED,5,Sp,2
2888,GBYP,ISTA-LS-M-38,2011,146,FL,54.31501552,TW,NA,0.999958,purse-seine,E_MED,5,Sp,2
2889,GBYP,ISTA-LS-M-39,2011,152,FL,60.83539314,TW,5,0.998538,purse-seine,E_MED,5,Sp,2
2890,GBYP,ISTA-LS-M-40,2011,160,FL,70.28527851,TW,NA,0.99956,purse-seine,E_MED,5,Sp,2
2891,GBYP,ISTA-LS-L-1,2011,256,FL,304,TW,NA,0.999218,purse-seine,E_MED,5,Sp,2
2892,GBYP,ISTA-LS-L-2,2011,254,FL,291,TW,NA,0.998726,purse-seine,E_MED,5,Sp,2
2893,GBYP,ISTA-LS-L-3,2011,233,FL,223,TW,NA,0.996503,purse-seine,E_MED,5,Sp,2
2894,GBYP,ISTA-LS-L-4,2011,266,FL,400,TW,12,0.788,purse-seine,E_MED,5,Sp,2
2895,GBYP,ISTA-LS-L-5,2011,254,FL,326,TW,NA,0.990428,purse-seine,E_MED,5,Sp,2
2896,GBYP,ISTA-LS-L-6,2011,242,FL,271,TW,NA,0.99916,purse-seine,E_MED,5,Sp,2
2897,GBYP,ISTA-LS-L-7,2011,227,FL,221,TW,NA,0.997163,purse-seine,E_MED,5,Sp,2
2898,GBYP,ISTA-LS-L-8,2011,179,FL,101,TW,NA,0.998585,purse-seine,E_MED,5,Sp,2
2899,GBYP,ISTA-LS-L-9,2011,266,FL,370,TW,NA,0.999685,purse-seine,E_MED,5,Sp,2
2900,GBYP,ISTA-LS-L-10,2011,297,FL,445,TW,NA,0.943027,purse-seine,E_MED,5,Sp,2
2901,GBYP,ISTA-LS-L-11,2011,248,FL,291,TW,NA,0.917058,purse-seine,E_MED,5,Sp,2
2902,GBYP,ISTA-LS-L-12,2011,242,FL,274,TW,NA,0.999907,purse-seine,E_MED,5,Sp,2
2903,GBYP,ISTA-LS-L-13,2011,243,FL,280,TW,NA,0.995938,purse-seine,E_MED,5,Sp,2
2904,GBYP,ISTA-LS-L-14,2011,232,FL,201,TW,NA,0.997622,purse-seine,E_MED,5,Sp,2
2905,GBYP,ISTA-LS-L-15,2011,236,FL,229,TW,NA,0.83003,purse-seine,E_MED,5,Sp,2
2906,GBYP,ISTA-LS-L-16,2011,278,FL,419,TW,NA,0.990632,purse-seine,E_MED,5,Sp,2
2907,GBYP,ISTA-LS-L-17,2011,261,FL,330,TW,NA,0.848999,purse-seine,E_MED,5,Sp,2
2908,GBYP,ISTA-LS-L-18,2011,234,FL,232,TW,NA,0.998006,purse-seine,E_MED,5,Sp,2
2909,GBYP,ISTA-LS-L-19,2011,257,FL,316,TW,NA,0.990078,purse-seine,E_MED,5,Sp,2
2910,GBYP,ISTA-LS-L-20,2011,250,FL,342,TW,NA,0.989337,purse-seine,E_MED,5,Sp,2
2911,GBYP,ISTA-LS-L-21,2011,215,FL,177,TW,11,0.627,purse-seine,E_MED,5,Sp,2
2912,GBYP,ISTA-LS-L-22,2011,234,FL,254,TW,11,0.821,purse-seine,E_MED,5,Sp,2
2913,GBYP,ISTA-LS-L-23,2011,268,FL,329,TW,NA,0.997159,purse-seine,E_MED,5,Sp,2
2914,GBYP,ISTA-LS-L-24,2011,237,FL,212,TW,NA,0.998292,purse-seine,E_MED,5,Sp,2
2915,GBYP,ISTA-LS-L-25,2011,259,FL,353,TW,NA,0.998866,purse-seine,E_MED,5,Sp,2
2916,GBYP,ISTA-LS-L-26,2011,212,FL,148,TW,7,0.019,purse-seine,E_MED,5,Sp,2
2917,GBYP,ISTA-LS-L-27,2011,237,FL,234,TW,8,0.853,purse-seine,E_MED,5,Sp,2
2918,GBYP,ISTA-LS-L-28,2011,252,FL,293,TW,8,0.893,purse-seine,E_MED,5,Sp,2
2919,GBYP,ISTA-LS-L-29,2011,230,FL,201,TW,NA,0.998946,purse-seine,E_MED,5,Sp,2
2920,GBYP,ISTA-LS-L-30,2011,279,FL,352,TW,NA,0.998597,purse-seine,E_MED,5,Sp,2
2921,GBYP,ISTA-LS-L-31,2011,235,FL,239,TW,8,0.066,purse-seine,E_MED,5,Sp,2
2922,GBYP,ISTA-LS-L-32,2011,275,FL,387,TW,NA,0.996362,purse-seine,E_MED,5,Sp,2
2923,GBYP,ISTA-LS-L-33,2011,245,FL,264,TW,NA,0.999333,purse-seine,E_MED,5,Sp,2
2924,GBYP,ISTA-LS-L-34,2011,289,FL,457,TW,NA,0.997369,purse-seine,E_MED,5,Sp,2
2925,GBYP,ISTA-LS-L-35,2011,264,FL,358,TW,NA,0.999783,purse-seine,E_MED,5,Sp,2
2926,GBYP,ISTA-LS-L-36,2011,242,FL,248,TW,9,0.316,purse-seine,E_MED,5,Sp,2
2927,GBYP,ISTA-LS-L-37,2011,215,FL,173,TW,8,0.5,purse-seine,E_MED,5,Sp,2
2928,GBYP,ISTA-LS-L-38,2011,231,FL,220,TW,8,0.17,purse-seine,E_MED,5,Sp,2
2929,GBYP,ISTA-LS-L-39,2011,250,FL,282,TW,NA,0.988371,purse-seine,E_MED,5,Sp,2
2930,GBYP,ISTA-LS-L-40,2011,221,FL,186,TW,8,0.717,purse-seine,E_MED,5,Sp,2
2931,GBYP,ISTA-LS-L-47,2011,220,FL,186,TW,10,0.808,purse-seine,E_MED,5,Sp,2
2932,GBYP,ISTA-LS-L-51,2011,259,FL,282,TW,15,0.09,purse-seine,E_MED,5,Sp,2
2933,GBYP,ISTA-LS-L-52,2011,242,FL,244,TW,11,0.844,purse-seine,E_MED,5,Sp,2
2934,GBYP,ISTA-LS-L-53,2011,219,FL,181,TW,9,0.249,purse-seine,E_MED,5,Sp,2
2935,GBYP,ISTA-LS-L-54,2011,213,FL,175,TW,NA,0.96,purse-seine,E_MED,5,Sp,2
2936,GBYP,ISTA-LS-L-55,2011,261,FL,321,TW,11,0.86,purse-seine,E_MED,5,Sp,2
2937,GBYP,ISTA-LS-L-56,2011,231,FL,182,TW,10,0.729,purse-seine,E_MED,5,Sp,2
2938,GBYP,ISTA-LS-L-57,2011,222,FL,175,TW,10,0.254,purse-seine,E_MED,5,Sp,2
2939,GBYP,ISTA-LS-L-58,2011,252,FL,283,TW,11,0.89,purse-seine,E_MED,5,Sp,2
2940,GBYP,ISTA-LS-L-59,2011,248,FL,283,TW,10,0.547,purse-seine,E_MED,5,Sp,2
2941,GBYP,ISTA-LS-L-60,2011,237,FL,254,TW,9,0.945,purse-seine,E_MED,5,Sp,2
2942,GBYP,ISTA-LS-L-61,2011,236,FL,231,TW,NA,0.493,purse-seine,E_MED,5,Sp,2
2943,GBYP,ISTA-LS-L-62,2011,231,FL,214,TW,NA,0.943,purse-seine,E_MED,5,Sp,2
2944,GBYP,ISTA-LS-L-64,2011,226,FL,208,TW,NA,0.411,purse-seine,E_MED,5,Sp,2
2945,GBYP,ISTA-LS-L-65,2011,232,FL,224,TW,NA,0.856,purse-seine,E_MED,5,Sp,2
2946,GBYP,ISTA-LS-L-66,2011,233,FL,214,TW,11,0.94,purse-seine,E_MED,5,Sp,2
2947,GBYP,ISTA-LS-L-67,2011,259,FL,306,TW,NA,0.956,purse-seine,E_MED,5,Sp,2
2948,GBYP,ISTA-LS-L-68,2011,282,FL,425,TW,14,0.092,purse-seine,E_MED,5,Sp,2
2949,GBYP,ISTA-LS-L-69,2011,226,FL,185.815473,TW,NA,0.855,purse-seine,E_MED,5,Sp,2
2950,GBYP,ISTA-LS-L-70,2011,197,FL,126.2376919,TW,10,0.931,purse-seine,E_MED,5,Sp,2
2951,GBYP,ISTA-LS-L-71,2011,212,FL,188,TW,11,0.888,purse-seine,E_MED,5,Sp,2
2952,GBYP,ISTA-LS-L-72,2011,208,FL,169,TW,10,0.875,purse-seine,E_MED,5,Sp,2
2953,GBYP,ISTA-LS-L-73,2011,182,FL,114,TW,NA,0.897,purse-seine,E_MED,5,Sp,2
2954,GBYP,ISTA-LS-L-74,2011,209,FL,166,TW,10,0.934,purse-seine,E_MED,5,Sp,2
2955,GBYP,ISTA-LS-L-75,2011,207,FL,156,TW,10,0.942,purse-seine,E_MED,5,Sp,2
2956,GBYP,ISTA-LS-L-76,2011,197,FL,152,TW,11,0.676,purse-seine,E_MED,5,Sp,2
2957,GBYP,ISTA-LS-L-77,2011,195,FL,145,TW,NA,0.96,purse-seine,E_MED,5,Sp,2
2958,GBYP,ISTA-LS-L-78,2011,201,FL,156,TW,13,0.974,purse-seine,E_MED,5,Sp,2
2959,GBYP,ISTA-LS-L-79,2011,178,FL,107,TW,8,0.947,purse-seine,E_MED,5,Sp,2
2960,GBYP,ISTA-LS-L-80,2011,208,FL,165,TW,8,0.889,purse-seine,E_MED,5,Sp,2
2961,GBYP,ISTA-LS-L-81,2011,204,FL,168,TW,NA,0.976,purse-seine,E_MED,5,Sp,2
2962,GBYP,ISTA-LS-L-82,2011,204,FL,167,TW,14,0.978,purse-seine,E_MED,5,Sp,2
2963,GBYP,ISTA-LS-L-83,2011,189,FL,130,TW,9,0.922,purse-seine,E_MED,5,Sp,2
2964,GBYP,ISTA-LS-L-84,2011,214,FL,167,TW,NA,0.928,purse-seine,E_MED,5,Sp,2
2965,GBYP,ISTA-LS-L-85,2011,221,FL,195,TW,8,0.805,purse-seine,E_MED,5,Sp,2
2966,GBYP,ISTA-LS-L-86,2011,176,FL,91.91465868,TW,7,0.917,purse-seine,E_MED,5,Sp,2
2967,GBYP,ISTA-LS-L-87,2011,174,FL,89.0046615,TW,9,0.967,purse-seine,E_MED,5,Sp,2
2968,GBYP,NECT-SI-M-1,2011,122,FL,28,TW,NA,0.97948,longline,W_MED,11,F,4
2969,GBYP,NECT-SI-M-2,2011,121,FL,25,TW,NA,0.829716,longline,W_MED,11,F,4
2970,GBYP,NECT-SI-M-3,2011,123,FL,26,TW,NA,0.550414,longline,W_MED,11,F,4
2971,GBYP,NECT-SI-M-4,2011,126,FL,29,TW,NA,0.936505,longline,W_MED,11,F,4
2972,GBYP,NECT-SI-M-5,2011,138,FL,34,TW,NA,0.999707,longline,W_MED,11,F,4
2973,GBYP,NECT-SI-M-6,2011,130,FL,29,TW,NA,0.904016,longline,W_MED,11,F,4
2974,GBYP,NECT-SI-M-7,2011,129,FL,32,TW,NA,0.964915,longline,W_MED,11,F,4
2975,GBYP,NECT-SI-M-8,2011,123,FL,28,TW,NA,0.969193,longline,W_MED,11,F,4
2976,GBYP,NECT-SI-M-9,2011,167,FL,66,TW,8,0.865431,longline,W_MED,11,F,4
2977,GBYP,NECT-SI-M-10,2011,125,FL,27,TW,NA,0.988554,longline,W_MED,11,F,4
2978,GBYP,NECT-SI-M-11,2011,120,FL,25,TW,NA,0.340277,longline,W_MED,11,F,4
2979,GBYP,NECT-SI-M-12,2011,122,FL,27,TW,NA,0.996671,longline,W_MED,11,F,4
2980,GBYP,NECT-SI-M-13,2011,136,FL,34,TW,NA,0.291349,longline,W_MED,11,F,4
2981,GBYP,NECT-SI-M-14,2011,121,FL,26,TW,NA,0.999544,longline,W_MED,11,F,4
2982,GBYP,NECT-SI-M-15,2011,134,FL,30,TW,NA,0.945722,longline,W_MED,11,F,4
2983,GBYP,NECT-SI-M-16,2011,130,FL,31,TW,NA,0.945218,longline,W_MED,11,F,4
2984,GBYP,NECT-SI-M-17,2011,124,FL,27,TW,NA,0.974632,longline,W_MED,11,F,4
2985,GBYP,NECT-SI-M-18,2011,158,FL,46,TW,NA,0.632171,longline,W_MED,11,F,4
2986,GBYP,NECT-SI-M-19,2011,120,FL,25,TW,NA,0.862836,longline,W_MED,11,F,4
