;ID1;Source;ID;Year;Length;Type_length;Weight;Type_of_weight;age;Prob.East.;GEAR;BFT_Area;Month;quarter;Method
4755;162-2011;GMRI;162-2011;2011;277.568872;EST_L;NA;;8;0.42;HR/RR;W_ATL;8;3;Otolith Chemistry
4756;042-2010;GMRI;042-2010;2010;197.05138;EST_L;128.709;EST_W;10;0.972;HR/RR;W_ATL;8;3;Otolith Chemistry
4757;160-2010;GMRI;160-2010;2010;211.690924;EST_L;168.966;EST_W;12;0.962;HR/RR;W_ATL;9;3;Otolith Chemistry
4758;514-2011;GMRI;514-2011;2011;145.812976;EST_L;NA;;7;0.892;RR;W_ATL;8;3;Otolith Chemistry
4759;175-2011;GMRI;175-2011;2011;187.291684;EST_L;122.47;EST_W;8;0.418;HR/RR;W_ATL;8;3;Otolith Chemistry
4760;165-2010;GMRI;165-2010;2010;216.570772;EST_L;179.172;EST_W;11;0.954;HR/RR;W_ATL;9;3;Otolith Chemistry
4761;245-2011;GMRI;245-2011;2011;179.971912;EST_L;102.63;EST_W;6;0.664;HR/RR;W_ATL;7;3;Otolith Chemistry
4762;140-2011;GMRI;140-2011;2011;199.491304;EST_L;NA;;7;0.29;HR/RR;W_ATL;8;3;Otolith Chemistry
4763;025-2010;GMRI;025-2010;2010;250.729708;EST_L;265.356;EST_W;13;0.696;HR/RR;W_ATL;8;3;Otolith Chemistry
4764;233-2011;GMRI;233-2011;2011;179.971912;EST_L;83.35;EST_W;7;0.786;HR/RR;W_ATL;6;2;Otolith Chemistry
4765;159-2010;GMRI;159-2010;2010;182.411836;EST_L;95.256;EST_W;8;0.642;HR/RR;W_ATL;9;3;Otolith Chemistry
4766;224-2010;GMRI;224-2010;2010;184.85176;EST_L;101.493;EST_W;10;0.482;HR/RR;W_ATL;10;4;Otolith Chemistry
4767;621-2011;GMRI;621-2011;2011;238.530088;EST_L;223.97;EST_W;12;0.958;HR/RR;W_ATL;9;3;Otolith Chemistry
4768;169-2011;GMRI;169-2011;2011;223.890544;EST_L;179.17;EST_W;11;0.976;HR/RR;W_ATL;8;3;Otolith Chemistry
4769;468-2011;GMRI;468-2011;2011;184.85176;EST_L;104.9;EST_W;9;0.574;HR/RR;W_ATL;7;3;Otolith Chemistry
4770;167-2011;GMRI;167-2011;2011;197.05138;EST_L;133.81;EST_W;8;0.606;HR/RR;W_ATL;8;3;Otolith Chemistry
4771;663-2011;GMRI;663-2011;2011;236.090164;EST_L;NA;;11;0.65;HR/RR;W_ATL;10;4;Otolith Chemistry
4772;139-2011;GMRI;139-2011;2011;199.491304;EST_L;NA;;10;0.64;HR/RR;W_ATL;8;3;Otolith Chemistry
4773;226-2011;GMRI;226-2011;2011;216.570772;EST_L;NA;;9;0.48;HR/RR;W_ATL;6;2;Otolith Chemistry
4774;648-2011;GMRI;648-2011;2011;199.491304;EST_L;165;EST_W;8;0.364;HR/RR;W_ATL;9;3;Otolith Chemistry
4775;20-2011;GMRI;20-2011;2011;179.971912;EST_L;94.12;EST_W;9;0.418;HR/RR;W_ATL;6;2;Otolith Chemistry
4776;656-2011;GMRI;656-2011;2011;197.05138;EST_L;113.97;EST_W;9;0.302;HR/RR;W_ATL;9;3;Otolith Chemistry
4777;19-2011;GMRI;19-2011;2011;260.489404;EST_L;NA;;16;0.022;HR/RR;W_ATL;6;2;Otolith Chemistry
4778;511-2011;GMRI;511-2011;2011;128.733508;EST_L;NA;;4;0.772;HR/RR;W_ATL;8;3;Otolith Chemistry
4779;219-2010;GMRI;219-2010;2010;189.731608;EST_L;115.668;EST_W;10;0.362;HR/RR;W_ATL;9;3;Otolith Chemistry
4780;213-2011;GMRI;213-2011;2011;187.291684;EST_L;96.96;EST_W;9;0.398;HR/RR;W_ATL;6;2;Otolith Chemistry
4781;003-2010;GMRI;003-2010;2010;228.770392;EST_L;181.44;EST_W;14;0.982;HR/RR;W_ATL;7;3;Otolith Chemistry
4782;657-2011;GMRI;657-2011;2011;189.731608;EST_L;111.7;EST_W;8;0.348;HR/RR;W_ATL;10;4;Otolith Chemistry
4783;323-2010;GMRI;323-2010;2010;182.411836;EST_L;93.555;EST_W;8;0.52;HR/RR;W_ATL;6;2;Otolith Chemistry
4784;139-2010;GMRI;139-2010;2010;209.251;EST_L;140.616;EST_W;10;0.956;HR/RR;W_ATL;9;3;Otolith Chemistry
4785;184-2010;GMRI;184-2010;2010;184.85176;EST_L;98.658;EST_W;8;0.972;HR/RR;W_ATL;9;3;Otolith Chemistry
4786;626-2011;GMRI;626-2011;2011;194.611456;EST_L;119.64;EST_W;9;0.84;HR/RR;W_ATL;9;3;Otolith Chemistry
4787;161-2011;GMRI;161-2011;2011;179.971912;EST_L;90.72;EST_W;7;0.296;HR/RR;W_ATL;8;3;Otolith Chemistry
4788;82-2011;GMRI;82-2011;2011;219.010696;EST_L;162.16;EST_W;10;0.934;HR/RR;W_ATL;7;3;Otolith Chemistry
4789;168-2010;GMRI;168-2010;2010;204.371152;EST_L;133.245;EST_W;9;0.364;HR/RR;W_ATL;9;3;Otolith Chemistry
4790;023-2010;GMRI;023-2010;2010;250.729708;EST_L;252.882;EST_W;12;0.052;HR/RR;W_ATL;8;3;Otolith Chemistry
4791;222-2011;GMRI;222-2011;2011;182.411836;EST_L;96.39;EST_W;9;0.546;HR/RR;W_ATL;6;2;Otolith Chemistry
4792;030-2010;GMRI;030-2010;2010;221.45062;EST_L;188.811;EST_W;11;0.96;HR/RR;W_ATL;8;3;Otolith Chemistry
4793;186-2010;GMRI;186-2010;2010;189.731608;EST_L;104.328;EST_W;11;0.818;HR/RR;W_ATL;9;3;Otolith Chemistry
4794;519-2011;GMRI;519-2011;2011;209.251;EST_L;199.02;EST_W;11;0.724;HR/RR;W_ATL;8;3;Otolith Chemistry
4795;071-2010;GMRI;071-2010;2010;209.251;EST_L;158.76;EST_W;10;0.838;HR/RR;W_ATL;8;3;Otolith Chemistry
4796;130-2010;GMRI;130-2010;2010;179.971912;EST_L;92.421;EST_W;11;0.734;HR/RR;W_ATL;9;3;Otolith Chemistry
4797;230-2010;GMRI;230-2010;2010;219.010696;EST_L;161.028;EST_W;11;0.32;HR/RR;W_ATL;9;3;Otolith Chemistry
4798;316-2010;GMRI;316-2010;2010;169.96246;EST_L;NA;;7;0.984;RR;W_ATL;8;3;Otolith Chemistry
4799;mar-11;GMRI;mar-11;2011;189.731608;EST_L;NA;;9;0.282;HR/RR;W_ATL;7;3;Otolith Chemistry
4800;132-2010;GMRI;132-2010;2010;209.251;EST_L;154.791;EST_W;9;0.412;HR/RR;W_ATL;9;3;Otolith Chemistry
4801;544-2011;GMRI;544-2011;2011;121.413736;EST_L;NA;;6;0.352;HR/RR;W_ATL;10;4;Otolith Chemistry
4802;061-2010;GMRI;061-2010;2010;206.811076;EST_L;138.348;EST_W;10;0.96;HR/RR;W_ATL;8;3;Otolith Chemistry
4803;059-2010;GMRI;059-2010;2010;240.970012;EST_L;247.779;EST_W;12;0.87;HR/RR;W_ATL;8;3;Otolith Chemistry
4804;029-2010;GMRI;029-2010;2010;179.971912;EST_L;92.421;EST_W;7;0.566;HR/RR;W_ATL;8;3;Otolith Chemistry
4805;85-2011;GMRI;85-2011;2011;209.251;EST_L;135.51;EST_W;10;0.984;HR/RR;W_ATL;7;3;Otolith Chemistry
4806;655-2011;GMRI;655-2011;2011;262.929328;EST_L;334.53;EST_W;17;0.028;HR/RR;W_ATL;9;3;Otolith Chemistry
4807;264-2010;GMRI;264-2010;2010;219.010696;EST_L;153.657;EST_W;10;0.908;HR/RR;W_ATL;10;4;Otolith Chemistry
4808;035-2010;GMRI;035-2010;2010;179.971912;EST_L;98.658;EST_W;11;0.866;HR/RR;W_ATL;8;3;Otolith Chemistry
4809;045-2010;GMRI;045-2010;2010;219.010696;EST_L;174.069;EST_W;10;0.85;HR/RR;W_ATL;8;3;Otolith Chemistry
4810;127-2010;GMRI;127-2010;2010;182.411836;EST_L;91.854;EST_W;10;0.01;HR/RR;W_ATL;8;3;Otolith Chemistry
4811;237-2010;GMRI;237-2010;2010;231.210316;EST_L;198.45;EST_W;11;0.31;HR/RR;W_ATL;10;4;Otolith Chemistry
4812;35-2011;GMRI;35-2011;2011;194.611456;EST_L;NA;;9;0.304;HR/RR;W_ATL;6;2;Otolith Chemistry
4813;254-2010;GMRI;254-2010;2010;228.770392;EST_L;205.254;EST_W;13;0.976;HR/RR;W_ATL;10;4;Otolith Chemistry
4814;020-2010;GMRI;020-2010;2010;265.369252;EST_L;256.284;EST_W;16;0.43;HR/RR;W_ATL;8;3;Otolith Chemistry
4815;260-2010;GMRI;260-2010;2010;187.291684;EST_L;108.864;EST_W;8;0.826;HR/RR;W_ATL;10;4;Otolith Chemistry
4816;054-2010;GMRI;054-2010;2010;214.130848;EST_L;159.894;EST_W;13;0.388;HR/RR;W_ATL;8;3;Otolith Chemistry
4817;211-2011;GMRI;211-2011;2011;182.411836;EST_L;95.82;EST_W;8;0.368;HR/RR;W_ATL;6;2;Otolith Chemistry
4818;638-2011;GMRI;638-2011;2011;228.770392;EST_L;117.37;EST_W;11;0.908;HR/RR;W_ATL;9;3;Otolith Chemistry
4819;36-2011;GMRI;36-2011;2011;194.611456;EST_L;NA;;10;0.958;HR/RR;W_ATL;6;2;Otolith Chemistry
4820;38-2011;GMRI;38-2011;2011;199.491304;EST_L;NA;;8;0.032;HR/RR;W_ATL;6;2;Otolith Chemistry
4821;272-2011;GMRI;272-2011;2011;143.373052;EST_L;53.52;EST_W;5;0.984;RR;W_ATL;9;3;Otolith Chemistry
4822;469-2011;GMRI;469-2011;2011;184.85176;EST_L;102.63;EST_W;7;0.028;HR/RR;W_ATL;7;3;Otolith Chemistry
4823;191-2010;GMRI;191-2010;2010;253.169632;EST_L;273.861;EST_W;15;0.02;HR/RR;W_ATL;9;3;Otolith Chemistry
4824;205-2010;GMRI;205-2010;2010;248.289784;EST_L;223.398;EST_W;14;0.392;HR/RR;W_ATL;9;3;Otolith Chemistry
4825;178-2011;GMRI;178-2011;2011;194.611456;EST_L;117.37;EST_W;8;0.606;HR/RR;W_ATL;8;3;Otolith Chemistry
4826;327-2010;GMRI;327-2010;2010;182.411836;EST_L;82.782;EST_W;8;0.63;HR/RR;W_ATL;6;2;Otolith Chemistry
4827;271-2011;GMRI;271-2011;2011;145.812976;EST_L;55.52;EST_W;6;0.984;HR/RR;W_ATL;9;3;Otolith Chemistry
4828;108-2010;GMRI;108-2010;2010;184.85176;EST_L;95.823;EST_W;8;0.988;HR/RR;W_ATL;8;3;Otolith Chemistry
4829;115-2010;GMRI;115-2010;2010;179.971912;EST_L;97.524;EST_W;8;0.858;HR/RR;W_ATL;8;3;Otolith Chemistry
4830;142-2011;GMRI;142-2011;2011;199.491304;EST_L;NA;;8;0.392;HR/RR;W_ATL;7;3;Otolith Chemistry
4831;011-2010;GMRI;011-2010;2010;255.609556;EST_L;299.376;EST_W;17;0.39;HR/RR;W_ATL;7;3;Otolith Chemistry
4832;652-2011;GMRI;652-2011;2011;240.970012;EST_L;252.88;EST_W;13;0.304;HR/RR;W_ATL;9;3;Otolith Chemistry
4833;068-2010;GMRI;068-2010;2010;216.570772;EST_L;149.121;EST_W;11;0.592;HR/RR;W_ATL;8;3;Otolith Chemistry
4834;37-2011;GMRI;37-2011;2011;184.85176;EST_L;NA;;8;0.242;HR/RR;W_ATL;6;2;Otolith Chemistry
4835;125-2011;GMRI;125-2011;2011;231.210316;EST_L;188.81;EST_W;13;0.89;HR/RR;W_ATL;8;3;Otolith Chemistry
4836;234-2011;GMRI;234-2011;2011;194.611456;EST_L;95.26;EST_W;9;0.646;HR/RR;W_ATL;6;2;Otolith Chemistry
4837;615-2011;GMRI;615-2011;2011;187.291684;EST_L;112.27;EST_W;10;0.576;HR/RR;W_ATL;9;3;Otolith Chemistry
4838;112-2010;GMRI;112-2010;2010;182.411836;EST_L;102.627;EST_W;10;0.038;HR/RR;W_ATL;8;3;Otolith Chemistry
4839;233-2010;GMRI;233-2010;2010;179.971912;EST_L;99.225;EST_W;7;0.498;HR/RR;W_ATL;9;3;Otolith Chemistry
4840;499-2011;GMRI;499-2011;2011;211.690924;EST_L;146.51;EST_W;10;0.874;HR/RR;W_ATL;7;3;Otolith Chemistry
4841;218-2011;GMRI;218-2011;2011;194.611456;EST_L;NA;;9;0.492;HR/RR;W_ATL;6;2;Otolith Chemistry
4842;62-2011;GMRI;62-2011;2011;179.971912;EST_L;81.65;EST_W;9;0.494;HR/RR;W_ATL;7;3;Otolith Chemistry
4843;053-2010;GMRI;053-2010;2010;179.971912;EST_L;90.72;EST_W;7;0.842;HR/RR;W_ATL;8;3;Otolith Chemistry
4844;013-2010;GMRI;013-2010;2010;243.409936;EST_L;231.903;EST_W;11;0.984;HR/RR;W_ATL;7;3;Otolith Chemistry
4845;129-2010;GMRI;129-2010;2010;214.130848;EST_L;157.059;EST_W;10;0.962;HR/RR;W_ATL;9;3;Otolith Chemistry
4846;050-2010;GMRI;050-2010;2010;243.409936;EST_L;240.975;EST_W;9;0.398;HR/RR;W_ATL;8;3;Otolith Chemistry
4847;241-2010;GMRI;241-2010;2010;231.210316;EST_L;195.048;EST_W;19;0.348;HR/RR;W_ATL;10;4;Otolith Chemistry
4848;125-2010;GMRI;125-2010;2010;199.491304;EST_L;132.111;EST_W;11;0.406;HR/RR;W_ATL;8;3;Otolith Chemistry
4849;497-2011;GMRI;497-2011;2011;140.933128;EST_L;NA;;5;0.986;RR;W_ATL;7;3;Otolith Chemistry
4850;309-2010;GMRI;309-2010;2010;260.489404;EST_L;NA;;15;0.94;HR/RR;W_ATL;9;3;Otolith Chemistry
4851;111-2010;GMRI;111-2010;2010;179.971912;EST_L;94.689;EST_W;8;0.608;HR/RR;W_ATL;8;3;Otolith Chemistry
4852;145-2011;GMRI;145-2011;2011;179.971912;EST_L;79.38;EST_W;7;0.608;HR/RR;W_ATL;8;3;Otolith Chemistry
4853;177-2011;GMRI;177-2011;2011;206.811076;EST_L;145.15;EST_W;11;0.414;HR/RR;W_ATL;8;3;Otolith Chemistry
4854;205-2011;GMRI;205-2011;2011;228.770392;EST_L;186.54;EST_W;10;0.338;HR/RR;W_ATL;6;2;Otolith Chemistry
4855;149-2011;GMRI;149-2011;2011;194.611456;EST_L;133.25;EST_W;8;0.442;HR/RR;W_ATL;NA;NA;Otolith Chemistry
4856;028-2010;GMRI;028-2010;2010;211.690924;EST_L;151.389;EST_W;12;0.61;HR/RR;W_ATL;7;3;Otolith Chemistry
4857;149-2010;GMRI;149-2010;2010;189.731608;EST_L;99.792;EST_W;9;0.99;HR/RR;W_ATL;9;3;Otolith Chemistry
4858;27-2011;GMRI;27-2011;2011;182.411836;EST_L;102.06;EST_W;9;0.604;HR/RR;W_ATL;6;2;Otolith Chemistry
4859;463-2011;GMRI;463-2011;2011;192.171532;EST_L;108.86;EST_W;8;0.27;HR/RR;W_ATL;7;3;Otolith Chemistry
4860;194-2011;GMRI;194-2011;2011;197.05138;EST_L;NA;;9;0.498;HR/RR;W_ATL;8;3;Otolith Chemistry
4861;269-2010;GMRI;269-2010;2010;182.411836;EST_L;92.988;EST_W;10;0.92;HR/RR;W_ATL;10;4;Otolith Chemistry
4862;273-2010;GMRI;273-2010;2010;182.411836;EST_L;99.225;EST_W;8;0.556;HR/RR;W_ATL;10;4;Otolith Chemistry
4863;271-2010;GMRI;271-2010;2010;179.971912;EST_L;108.297;EST_W;8;0.938;HR/RR;W_ATL;10;4;Otolith Chemistry
4864;223-2011;GMRI;223-2011;2011;187.291684;EST_L;94.12;EST_W;8;0.794;HR/RR;W_ATL;6;2;Otolith Chemistry
4865;230-2011;GMRI;230-2011;2011;187.291684;EST_L;106.6;EST_W;9;0.302;HR/RR;W_ATL;6;2;Otolith Chemistry
4866;002-2010;GMRI;002-2010;2010;221.45062;EST_L;172.935;EST_W;9;0.384;HR/RR;W_ATL;7;3;Otolith Chemistry
4867;210-2010;GMRI;210-2010;2010;243.409936;EST_L;217.161;EST_W;17;0.444;HR/RR;W_ATL;9;3;Otolith Chemistry
4868;226-2010;GMRI;226-2010;2010;179.971912;EST_L;92.988;EST_W;8;0.81;HR/RR;W_ATL;9;3;Otolith Chemistry
4869;253-2010;GMRI;253-2010;2010;206.811076;EST_L;144.018;EST_W;11;0.988;HR/RR;W_ATL;10;4;Otolith Chemistry
4870;109-2011;GMRI;109-2011;2011;255.609556;EST_L;285.77;EST_W;17;0.346;HR/RR;W_ATL;7;3;Otolith Chemistry
4871;643-3011;GMRI;643-3011;2011;240.970012;EST_L;191.65;EST_W;12;0.63;HR/RR;W_ATL;9;3;Otolith Chemistry
4872;087-2010;GMRI;087-2010;2010;250.729708;EST_L;234.738;EST_W;16;0.05;HR/RR;W_ATL;8;3;Otolith Chemistry
4873;623-2011;GMRI;623-2011;2011;231.210316;EST_L;187.11;EST_W;9;0.172;HR/RR;W_ATL;9;3;Otolith Chemistry
4874;021-2010;GMRI;021-2010;2010;211.690924;EST_L;157.626;EST_W;10;0.334;HR/RR;W_ATL;8;3;Otolith Chemistry
4875;141-2010;GMRI;141-2010;2010;179.971912;EST_L;100.926;EST_W;10;0.642;HR/RR;W_ATL;9;3;Otolith Chemistry
4876;47-2011;GMRI;47-2011;2011;187.291684;EST_L;104.33;EST_W;9;0.498;HR/RR;W_ATL;6;2;Otolith Chemistry
4877;326-2010;GMRI;326-2010;2010;219.010696;EST_L;170.1;EST_W;10;0.982;HR/RR;W_ATL;6;2;Otolith Chemistry
4878;019-2010;GMRI;019-2010;2010;250.729708;EST_L;236.439;EST_W;16;0.344;HR/RR;W_ATL;8;3;Otolith Chemistry
4879;155-2010;GMRI;155-2010;2010;214.130848;EST_L;157.059;EST_W;8;0.846;HR/RR;W_ATL;9;3;Otolith Chemistry
4880;494-2011;GMRI;494-2011;2011;136.05328;EST_L;NA;;5;0.946;RR;W_ATL;7;3;Otolith Chemistry
4881;202-2011;GMRI;202-2011;2011;189.731608;EST_L;95.82;EST_W;9;0.238;HR/RR;W_ATL;6;2;Otolith Chemistry
4882;197-2011;GMRI;197-2011;2011;243.409936;EST_L;231.34;EST_W;11;0.966;HR/RR;W_ATL;9;3;Otolith Chemistry
4883;617-2011;GMRI;617-2011;2011;219.010696;EST_L;151.96;EST_W;9;0.984;HR/RR;W_ATL;9;3;Otolith Chemistry
4884;234-2010;GMRI;234-2010;2010;209.251;EST_L;145.152;EST_W;10;0.98;HR/RR;W_ATL;9;3;Otolith Chemistry
4885;614-2011;GMRI;614-2011;2011;184.85176;EST_L;95.82;EST_W;7;0.162;HR/RR;W_ATL;9;3;Otolith Chemistry
4886;178-2010;GMRI;178-2010;2010;219.010696;EST_L;158.193;EST_W;10;0.028;HR/RR;W_ATL;9;3;Otolith Chemistry
4887;nov-11;GMRI;nov-11;2011;179.971912;EST_L;107.73;EST_W;12;0.448;HR/RR;W_ATL;6;2;Otolith Chemistry
4888;436-2011;GMRI;436-2011;2011;192.171532;EST_L;110.22;EST_W;9;0.38;HR/RR;W_ATL;7;3;Otolith Chemistry
4889;199-2011;GMRI;199-2011;2011;223.890544;EST_L;164.43;EST_W;10;0.502;HR/RR;W_ATL;9;3;Otolith Chemistry
4890;123-2010;GMRI;123-2010;2010;192.171532;EST_L;101.493;EST_W;7;0.612;HR/RR;W_ATL;8;3;Otolith Chemistry
4891;108-2011;GMRI;108-2011;2011;197.05138;EST_L;NA;;9;0.27;HR/RR;W_ATL;7;3;Otolith Chemistry
4892;528-2011;GMRI;528-2011;2011;253.169632;EST_L;279.42;EST_W;16;0.354;HR/RR;W_ATL;9;3;Otolith Chemistry
4893;550-2011;GMRI;550-2011;2011;140.933128;EST_L;NA;;5;0.532;RR;W_ATL;10;4;Otolith Chemistry
4894;509-2011;GMRI;509-2011;2011;109.214116;EST_L;NA;;5;0.388;RR;W_ATL;8;3;Otolith Chemistry
4895;33-2011;GMRI;33-2011;2011;199.491304;EST_L;NA;;10;0.89;HR/RR;W_ATL;6;2;Otolith Chemistry
4896;123-2011;GMRI;123-2011;2011;192.171532;EST_L;NA;;9;0.022;HR/RR;W_ATL;8;3;Otolith Chemistry
4897;174-2011;GMRI;174-2011;2011;243.409936;EST_L;242.11;EST_W;14;0.614;HR/RR;W_ATL;8;3;Otolith Chemistry
4898;263-2010;GMRI;263-2010;2010;275.128948;EST_L;344.169;EST_W;16;0.91;HR/RR;W_ATL;10;4;Otolith Chemistry
4899;330-2010;GMRI;330-2010;2010;206.811076;EST_L;137.781;EST_W;9;0.89;HR/RR;W_ATL;6;2;Otolith Chemistry
4900;261-2011;GMRI;261-2011;2011;160.45252;EST_L;NA;;11;0.498;RR;W_ATL;8;3;Otolith Chemistry
4901;547-2011;GMRI;547-2011;2011;138.493204;EST_L;NA;;5;0.28;RR;W_ATL;10;4;Otolith Chemistry
4902;329-2010;GMRI;329-2010;2010;248.899765;EST_L;268.191;EST_W;19;0.376;HR/RR;W_ATL;6;2;Otolith Chemistry
4903;530-2011;GMRI;530-2011;2011;115.313926;EST_L;NA;;4;0.32;RR;W_ATL;9;3;Otolith Chemistry
4904;077-2010;GMRI;077-2010;2010;209.251;EST_L;147.42;EST_W;9;0.294;HR/RR;W_ATL;8;3;Otolith Chemistry
4905;232-2011;GMRI;232-2011;2011;192.171532;EST_L;108.3;EST_W;9;0.652;HR/RR;W_ATL;6;2;Otolith Chemistry
4906;225-2011;GMRI;225-2011;2011;199.491304;EST_L;NA;;10;0.4;HR/RR;W_ATL;6;2;Otolith Chemistry
4907;87-2011;GMRI;87-2011;2011;253.169632;EST_L;230.77;EST_W;9;0.024;HR/RR;W_ATL;7;3;Otolith Chemistry
4908;476-2011;GMRI;476-2011;2011;82.374952;EST_L;NA;;2;0.89;HR/RR;W_ATL;7;3;Otolith Chemistry
4909;208-2011;GMRI;208-2011;2011;179.971912;EST_L;84.48;EST_W;9;0.302;HR/RR;W_ATL;6;2;Otolith Chemistry
4910;257-2010;GMRI;257-2010;2010;201.931228;EST_L;133.812;EST_W;11;0.648;HR/RR;W_ATL;10;4;Otolith Chemistry
4911;619-2011;GMRI;619-2011;2011;187.291684;EST_L;120.2;EST_W;9;0.904;HR/RR;W_ATL;9;3;Otolith Chemistry
4912;138-2011;GMRI;138-2011;2011;197.05138;EST_L;NA;;7;0.77;HR/RR;W_ATL;8;3;Otolith Chemistry
4913;641-2011;GMRI;641-2011;2011;197.05138;EST_L;121.91;EST_W;8;0.986;HR/RR;W_ATL;9;3;Otolith Chemistry
4914;229-2011;GMRI;229-2011;2011;189.731608;EST_L;98.66;EST_W;9;0.934;HR/RR;W_ATL;6;2;Otolith Chemistry
4915;181-2011;GMRI;181-2011;2011;194.611456;EST_L;110;EST_W;6;0.93;HR/RR;W_ATL;8;3;Otolith Chemistry
4916;200-2011;GMRI;200-2011;2011;182.411836;EST_L;89.59;EST_W;9;0.606;HR/RR;W_ATL;9;3;Otolith Chemistry
4917;209-2011;GMRI;209-2011;2011;194.611456;EST_L;106.03;EST_W;8;0.874;HR/RR;W_ATL;6;2;Otolith Chemistry
4918;246-2010;GMRI;246-2010;2010;179.971912;EST_L;94.689;EST_W;7;0.972;HR/RR;W_ATL;10;4;Otolith Chemistry
4919;026-2010;GMRI;026-2010;2010;245.84986;EST_L;257.418;EST_W;14;0.044;HR/RR;W_ATL;8;3;Otolith Chemistry
4920;104-2010;GMRI;104-2010;2010;209.251;EST_L;153.657;EST_W;9;0.986;HR/RR;W_ATL;8;3;Otolith Chemistry
4921;140-2010;GMRI;140-2010;2010;194.611456;EST_L;113.4;EST_W;9;0.606;HR/RR;W_ATL;9;3;Otolith Chemistry
4922;198-2010;GMRI;198-2010;2010;228.770392;EST_L;154.791;EST_W;12;0.986;HR/RR;W_ATL;9;3;Otolith Chemistry
4923;89-2011;GMRI;89-2011;2011;231.210316;EST_L;318.65;EST_W;10;0.286;HR/RR;W_ATL;7;3;Otolith Chemistry
4924;653-2011;GMRI;653-2011;2011;197.05138;EST_L;135.51;EST_W;9;0.812;HR/RR;W_ATL;9;3;Otolith Chemistry
4925;176-2010;GMRI;176-2010;2010;179.971912;EST_L;97.524;EST_W;10;0.846;HR/RR;W_ATL;9;3;Otolith Chemistry
4926;240-2010;GMRI;240-2010;2010;184.85176;EST_L;107.73;EST_W;10;0.318;HR/RR;W_ATL;10;4;Otolith Chemistry
4927;204-2010;GMRI;204-2010;2010;243.409936;EST_L;229.068;EST_W;20;0.778;HR/RR;W_ATL;9;3;Otolith Chemistry
4928;044-2010;GMRI;044-2010;2010;197.05138;EST_L;134.946;EST_W;11;0.976;HR/RR;W_ATL;8;3;Otolith Chemistry
4929;620-2011;GMRI;620-2011;2011;192.171532;EST_L;134.38;EST_W;8;0.294;HR/RR;W_ATL;9;3;Otolith Chemistry
4930;032-2010;GMRI;032-2010;2010;223.890544;EST_L;161.595;EST_W;13;0.356;HR/RR;W_ATL;8;3;Otolith Chemistry
4931;075-2010;GMRI;075-2010;2010;182.411836;EST_L;101.493;EST_W;9;0.986;HR/RR;W_ATL;8;3;Otolith Chemistry
4932;72-2011;GMRI;72-2011;2011;187.291684;EST_L;99.79;EST_W;9;0.284;HR/RR;W_ATL;7;3;Otolith Chemistry
4933;199-2010;GMRI;199-2010;2010;204.371152;EST_L;162.729;EST_W;9;0.934;HR/RR;W_ATL;9;3;Otolith Chemistry
4934;057-2010;GMRI;057-2010;2010;219.010696;EST_L;170.1;EST_W;9;0.544;HR/RR;W_ATL;8;3;Otolith Chemistry
4935;065-2010;GMRI;065-2010;2010;214.130848;EST_L;166.698;EST_W;10;0.65;HR/RR;W_ATL;8;3;Otolith Chemistry
4936;128-2010;GMRI;128-2010;2010;240.970012;EST_L;201.852;EST_W;14;0.87;HR/RR;W_ATL;9;3;Otolith Chemistry
4937;228-2010;GMRI;228-2010;2010;214.130848;EST_L;161.028;EST_W;11;0.988;HR/RR;W_ATL;9;3;Otolith Chemistry
4938;231-2010;GMRI;231-2010;2010;211.690924;EST_L;164.43;EST_W;9;0.978;HR/RR;W_ATL;9;3;Otolith Chemistry
4939;192-2011;GMRI;192-2011;2011;187.291684;EST_L;94.12;EST_W;9;0.27;HR/RR;W_ATL;8;3;Otolith Chemistry
4940;189-2010;GMRI;189-2010;2010;179.971912;EST_L;85.617;EST_W;8;0.02;HR/RR;W_ATL;9;3;Otolith Chemistry
4941;253-2011;GMRI;253-2011;2011;182.411836;EST_L;96.39;EST_W;8;0.308;HR/RR;W_ATL;7;3;Otolith Chemistry
4942;543-2011;GMRI;543-2011;2011;265.369252;EST_L;297.68;EST_W;17;0.246;HR/RR;W_ATL;9;3;Otolith Chemistry
4943;024-2010;GMRI;024-2010;2010;260.489404;EST_L;260.253;EST_W;12;0.274;HR/RR;W_ATL;8;3;Otolith Chemistry
4944;135-2011;GMRI;135-2011;2011;192.171532;EST_L;116.8;EST_W;9;0.276;HR/RR;W_ATL;8;3;Otolith Chemistry
4945;103-2010;GMRI;103-2010;2010;231.210316;EST_L;246.645;EST_W;17;0.368;HR/RR;W_ATL;8;3;Otolith Chemistry
4946;325-2010;GMRI;325-2010;2010;182.411836;EST_L;93.555;EST_W;10;0.91;HR/RR;W_ATL;6;2;Otolith Chemistry
4947;212-2011;GMRI;212-2011;2011;197.05138;EST_L;110.57;EST_W;9;0.486;HR/RR;W_ATL;6;2;Otolith Chemistry
4948;616-2011;GMRI;616-2011;2011;179.971912;EST_L;107.73;EST_W;6;0.358;HR/RR;W_ATL;9;3;Otolith Chemistry
4949;478-2011;GMRI;478-2011;2011;184.85176;EST_L;106.6;EST_W;8;0.358;HR/RR;W_ATL;7;3;Otolith Chemistry
4950;112-2011;GMRI;112-2011;2011;189.731608;EST_L;100.93;EST_W;7;0.93;HR/RR;W_ATL;7;3;Otolith Chemistry
